OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_8335_27115	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_11789_24765	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_8526_25403	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;	3
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_11803_8205	Bacteria;Cyanobacteria;Chloroplast;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_8694_25202	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_4687_21530	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;	2
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_11892_13684	Bacteria;Planctomycetes;BD7-11;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_8709_19523	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;	2
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_4701_15386	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_11932_22206	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_8730_18019	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	6
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_4832_8406	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;	4
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_11995_11968	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	2
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_8763_7633	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_4868_13921	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_12099_19701	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;NS10 marine group;	4
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_8965_22576	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	3
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_5302_22212	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12134_25577	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_9049_23198	Bacteria;Planctomycetes;BD7-11;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_5317_12477	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_12151_5591	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_9179_7897	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_5359_13695	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	11
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_12174_9706	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_9239_13411	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	8
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_5397_21847	Bacteria;Cyanobacteria;Chloroplast;	47
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12348_27156	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_9332_10672	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;	7
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_5409_15528	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12397_19986	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9364_9656	Bacteria;Marinimicrobia (SAR406 clade);	2
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_5448_19639	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_12467_22966	Bacteria;Verrucomicrobia;OPB35 soil group;	5
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_9447_26295	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_5747_21882	Archaea;Woesearchaeota (DHVEG-6);	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12540_4143	Bacteria;Cyanobacteria;Chloroplast;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9564_21593	Bacteria;Marinimicrobia (SAR406 clade);	7
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_5757_19955	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_12746_18640	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;	3
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_5788_22468	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12754_11284	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_5949_24775	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_12770_24061	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_5989_22320	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	5
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_12776_17411	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_6088_21312	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	11
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_12813_11228	Bacteria;Cyanobacteria;Chloroplast;	4
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_6089_8261	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12901_8876	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_6246_10476	Bacteria;Chlorobi;Chlorobia;Chlorobiales;OC31;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_13044_9612	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_6374_14369	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	3
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_13173_5397	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_6698_8613	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_13253_12536	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_6767_12537	Bacteria;Latescibacteria;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_13269_28663	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_6809_15600	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;J8P41000-1F04;	2
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_13305_19585	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;	2
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_6894_6304	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_13403_9473	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_6965_8679	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;	2
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_13492_25209	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Phaeodactylibacter;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_6999_23630	Bacteria;SBR1093;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_13838_3428	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;	13
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_7072_14685	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	20
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_13934_14190	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	2
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_7328_20861	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_7330_24867	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	4
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_7396_17284	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenella;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_7621_8431	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_7667_5899	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_7780_17731	Bacteria;Cyanobacteria;Chloroplast;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_7866_25214	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_7957_13467	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_8002_16972	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	8
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_8188_13022	Bacteria;Cyanobacteria;Chloroplast;	9
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_8225_19596	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_8298_9959	Bacteria;Cyanobacteria;Chloroplast;	7
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_8350_8873	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;	3
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_8472_20246	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	2
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_8650_22718	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_8795_24310	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	8
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_8933_6385	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_8972_18963	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_9009_4876	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_9016_18513	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_9024_23435	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	21
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_9188_9528	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;	6
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_9334_25678	Bacteria;Chloroflexi;SAR202 clade;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9365_25800	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;	4
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_9404_25969	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9505_3309	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	3
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9728_4421	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1105_9766_17617	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_9778_6823	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9910_17120	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1105_9936_7286	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_9979_10140	Bacteria;Bacteroidetes;WCHB1-32;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_10000_23725	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_10391_26076	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_10394_21358	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_10420_12503	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_10460_17038	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_10568_18114	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_10699_8434	Bacteria;Cyanobacteria;Chloroplast;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_10829_19506	Bacteria;Marinimicrobia (SAR406 clade);	4
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_10912_8506	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	21
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_11055_22375	Bacteria;Marinimicrobia (SAR406 clade);	5
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_11076_23635	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_11079_7375	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;H2-104-2;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_11205_15142	Archaea;Thaumarchaeota;Marine Group I;Unknown Order;Unknown Family;Candidatus Nitrosopelagicus;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_11256_24833	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_11376_2609	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_11381_13574	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_11393_25338	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_11526_20703	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;	4
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_11619_13000	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	6
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_11628_25608	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_11740_25143	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_11956_17071	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_12076_12497	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_12092_24571	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;J8P41000-1F04;	17
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12120_22995	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	10
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12252_20076	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_12280_19558	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	5
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12288_21947	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	34
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_12458_17325	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12505_8868	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_12522_20743	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;OM75 clade;	4
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_12588_8280	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	3
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_12718_16152	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_12737_17040	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_12740_15927	Bacteria;Cyanobacteria;Chloroplast;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_12783_5467	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_12954_6914	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_13045_14320	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS7 marine group;	15
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_13175_10428	Bacteria;Microgenomates;Candidatus Woesebacteria;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_13193_13263	Bacteria;Proteobacteria;SPOTSOCT00m83;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_13298_3736	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_13302_7310	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1105_9600_9072	Bacteria;Cyanobacteria;Chloroplast;	13
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1105_9742_5977	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	10
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1105_9851_18450	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1105_9857_3317	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1105_9995_13346	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;	4
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_10121_11031	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_10131_20942	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	3
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_10155_8900	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_10247_11199	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	2
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_10437_11098	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;	6
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_10620_3855	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_10655_18699	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_10667_6701	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_10786_12488	Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_10837_26302	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1106_10847_3567	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Deep 1;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_11086_26356	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_11166_21667	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1106_11295_19976	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1106_11322_27154	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1106_11426_12198	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1106_11511_24920	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;	6
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1106_11533_5261	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1106_11580_15204	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
